facilityID,siteID,name,sampleDate,projectCode,cas_rn,analyte,fraction,relDepth,result,unit,detect,detectLimit,quantFlag,quantLimit,method,colMethod,resultType,matrix,medium,qualFlag,remark,county,huc8,type,aquifer
6,21130002,North Twin Lake East Beach,06/13/2017 08:51:00,BEACH,77238-39-2,Microcystin,Total,,0.3,ug/l,False,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,06/06/2017 08:35:00,BEACH,77238-39-2,Microcystin,Total,,0.3,ug/l,False,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,05/23/2017 10:55:00,BEACH,77238-39-2,Microcystin,Total,,0.3,ug/l,False,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,05/30/2017 10:15:00,BEACH,77238-39-2,Microcystin,Total,,0.3,ug/l,False,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,05/24/2011 15:15:00,BEACH,77238-39-2,Microcystin,Total,,0.99,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,06/01/2011 14:30:00,BEACH,77238-39-2,Microcystin,Total,,0.64,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,06/07/2011 11:30:00,BEACH,77238-39-2,Microcystin,Total,,1.63,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,06/14/2011 11:15:00,BEACH,77238-39-2,Microcystin,Total,,5.32,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,06/21/2011 11:00:00,BEACH,77238-39-2,Microcystin,Total,,1.81,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,06/27/2011 15:15:00,BEACH,77238-39-2,Microcystin,Total,,4.09,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,07/05/2011 10:00:00,BEACH,77238-39-2,Microcystin,Total,,5.31,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,07/12/2011 10:30:00,BEACH,77238-39-2,Microcystin,Total,,5.27,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,07/19/2011 15:00:00,BEACH,77238-39-2,Microcystin,Total,,5.54,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,07/26/2011 12:15:00,BEACH,77238-39-2,Microcystin,Total,,4.5,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,08/01/2011 15:00:00,BEACH,77238-39-2,Microcystin,Total,,4.04,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,08/09/2011 14:45:00,BEACH,77238-39-2,Microcystin,Total,,2,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,08/16/2011 15:00:00,BEACH,77238-39-2,Microcystin,Total,,1.83,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,08/23/2011 15:15:00,BEACH,77238-39-2,Microcystin,Total,,1.81,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,08/29/2011 12:55:00,BEACH,77238-39-2,Microcystin,Total,,1.28,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,05/23/2012 14:55:00,BEACH,77238-39-2,Microcystin,Total,,0.81,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,05/29/2012 13:30:00,BEACH,77238-39-2,Microcystin,Total,,0.8,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,06/05/2012 17:00:00,BEACH,77238-39-2,Microcystin,Total,,0.78,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,06/12/2012 12:50:00,BEACH,77238-39-2,Microcystin,Total,,0.92,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,06/19/2012 11:55:00,BEACH,77238-39-2,Microcystin,Total,,1.87,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,06/25/2012 15:55:00,BEACH,77238-39-2,Microcystin,Total,,0.94,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,07/02/2012 13:45:00,BEACH,77238-39-2,Microcystin,Total,,0.86,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,07/10/2012 11:30:00,BEACH,77238-39-2,Microcystin,Total,,0.74,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,07/16/2012 13:20:00,BEACH,77238-39-2,Microcystin,Total,,1.07,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,07/24/2012 11:45:00,BEACH,77238-39-2,Microcystin,Total,,0.94,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,07/31/2012 10:55:00,BEACH,77238-39-2,Microcystin,Total,,1.37,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,08/07/2012 10:45:00,BEACH,77238-39-2,Microcystin,Total,,1.06,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,08/13/2012 13:35:00,BEACH,77238-39-2,Microcystin,Total,,1.84,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,08/20/2012 13:45:00,BEACH,77238-39-2,Microcystin,Total,,1.98,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21130002,North Twin Lake East Beach,08/27/2012 13:00:00,BEACH,77238-39-2,Microcystin,Total,,1.08,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CALHOUN,07100006,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),05/22/2012 13:10:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),05/29/2012 14:30:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),06/04/2012 15:30:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),06/11/2012 14:15:00,BEACH,77238-39-2,Microcystin,Total,,0.19,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),06/19/2012 12:00:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),06/26/2012 13:30:00,BEACH,77238-39-2,Microcystin,Total,,0.56,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),07/02/2012 14:25:00,BEACH,77238-39-2,Microcystin,Total,,0.39,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),07/10/2012 17:30:00,BEACH,77238-39-2,Microcystin,Total,,0.7,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),07/16/2012 14:10:00,BEACH,77238-39-2,Microcystin,Total,,0.84,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),07/24/2012 17:00:00,BEACH,77238-39-2,Microcystin,Total,,0.8,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),07/31/2012 16:20:00,BEACH,77238-39-2,Microcystin,Total,,1.84,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/07/2012 16:55:00,BEACH,77238-39-2,Microcystin,Total,,0.99,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/14/2012 14:30:00,BEACH,77238-39-2,Microcystin,Total,,2.65,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/22/2012 09:00:00,BEACH,77238-39-2,Microcystin,Total,,3.5,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/27/2012 15:25:00,BEACH,77238-39-2,Microcystin,Total,,4.48,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/27/2012 15:25:00,BEACH,77238-39-2,Microcystin,Total,,593.18,ug/l,True,13,,,TOT MICROCYSTIN,BEA003,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),05/23/2011 15:10:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),05/31/2011 16:45:00,BEACH,77238-39-2,Microcystin,Total,,0.12,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),06/07/2011 14:15:00,BEACH,77238-39-2,Microcystin,Total,,0.17,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),06/14/2011 14:45:00,BEACH,77238-39-2,Microcystin,Total,,0.54,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),06/20/2011 14:25:00,BEACH,77238-39-2,Microcystin,Total,,2.66,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),06/27/2011 14:40:00,BEACH,77238-39-2,Microcystin,Total,,4.97,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),07/05/2011 15:00:00,BEACH,77238-39-2,Microcystin,Total,,2.53,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),07/11/2011 14:05:00,BEACH,77238-39-2,Microcystin,Total,,4.57,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),07/19/2011 14:30:00,BEACH,77238-39-2,Microcystin,Total,,10.54,ug/l,True,0.3,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),07/26/2011 12:40:00,BEACH,77238-39-2,Microcystin,Total,,7.94,ug/l,True,0.2,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/02/2011 11:40:00,BEACH,77238-39-2,Microcystin,Total,,5.07,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/09/2011 12:35:00,BEACH,77238-39-2,Microcystin,Total,,4.74,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/15/2011 14:35:00,BEACH,77238-39-2,Microcystin,Total,,1.8,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/23/2011 07:50:00,BEACH,77238-39-2,Microcystin,Total,,2.48,ug/l,True,0.2,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/30/2011 14:00:00,BEACH,77238-39-2,Microcystin,Total,,0.72,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),05/24/2017 10:35:00,BEACH,77238-39-2,Microcystin,Total,,0.3,ug/l,False,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),06/07/2017 11:00:00,BEACH,77238-39-2,Microcystin,Total,,0.3,ug/l,False,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),05/31/2017 11:15:00,BEACH,77238-39-2,Microcystin,Total,,0.3,ug/l,False,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),06/14/2017 11:00:00,BEACH,77238-39-2,Microcystin,Total,,0.3,ug/l,False,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),06/21/2017 11:23:00,BEACH,77238-39-2,Microcystin,Total,,2.52,ug/l,True,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),06/28/2017 11:30:00,BEACH,77238-39-2,Microcystin,Total,,4.55,ug/l,True,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),07/05/2017 12:55:00,BEACH,77238-39-2,Microcystin,Total,,6.41,ug/l,True,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),07/12/2017 12:30:00,BEACH,77238-39-2,Microcystin,Total,,5.57,ug/l,True,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),07/19/2017 13:18:00,BEACH,77238-39-2,Microcystin,Total,,2.59,ug/l,True,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/01/2017 13:30:00,BEACH,77238-39-2,Microcystin,Total,,0.52,ug/l,True,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),07/26/2017 12:55:00,BEACH,77238-39-2,Microcystin,Total,,0.53,ug/l,True,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/08/2017 14:00:00,BEACH,77238-39-2,Microcystin,Total,,0.35,ug/l,True,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/21/2017 13:10:00,BEACH,77238-39-2,Microcystin,Total,,1,ug/l,True,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/16/2017 12:20:00,BEACH,77238-39-2,Microcystin,Total,,0.65,ug/l,True,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/28/2017 13:30:00,BEACH,77238-39-2,Microcystin,Total,,3.21,ug/l,True,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),05/20/2013 16:00:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),05/28/2013 13:25:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),06/03/2013 12:45:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),06/10/2013 16:15:00,BEACH,77238-39-2,Microcystin,Total,,0.18,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),06/17/2013 13:20:00,BEACH,77238-39-2,Microcystin,Total,,0.23,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),06/24/2013 13:00:00,BEACH,77238-39-2,Microcystin,Total,,0.5,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),07/01/2013 13:20:00,BEACH,77238-39-2,Microcystin,Total,,1.31,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),07/08/2013 13:15:00,BEACH,77238-39-2,Microcystin,Total,,0.35,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),07/15/2013 13:30:00,BEACH,77238-39-2,Microcystin,Total,,0.36,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),07/22/2013 13:45:00,BEACH,77238-39-2,Microcystin,Total,,0.49,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),07/29/2013 14:00:00,BEACH,77238-39-2,Microcystin,Total,,0.95,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/05/2013 13:55:00,BEACH,77238-39-2,Microcystin,Total,,0.84,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),06/26/2006 09:00:00,BEACH,77238-39-2,Microcystin,Total,,2.35,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),05/25/2010 15:40:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),06/01/2010 15:40:00,BEACH,77238-39-2,Microcystin,Total,,0.12,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),06/08/2010 14:20:00,BEACH,77238-39-2,Microcystin,Total,,0.26,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),06/14/2010 15:15:00,BEACH,77238-39-2,Microcystin,Total,,0.55,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),06/21/2010 15:20:00,BEACH,77238-39-2,Microcystin,Total,,0.6,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),06/28/2010 14:40:00,BEACH,77238-39-2,Microcystin,Total,,3.68,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),07/06/2010 14:35:00,BEACH,77238-39-2,Microcystin,Total,,10.13,ug/l,True,0.2,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),07/12/2010 13:35:00,BEACH,77238-39-2,Microcystin,Total,,7.33,ug/l,True,0.2,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),07/19/2010 15:15:00,BEACH,77238-39-2,Microcystin,Total,,2.16,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),07/27/2010 10:40:00,BEACH,77238-39-2,Microcystin,Total,,3.91,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/02/2010 15:35:00,BEACH,77238-39-2,Microcystin,Total,,1.86,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/09/2010 15:00:00,BEACH,77238-39-2,Microcystin,Total,,0.39,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/17/2010 18:25:00,BEACH,77238-39-2,Microcystin,Total,,0.23,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/23/2010 14:20:00,BEACH,77238-39-2,Microcystin,Total,,0.25,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/30/2010 14:50:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),09/05/2006 09:30:00,BEACH,77238-39-2,Microcystin,Total,,23.71,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/29/2006 09:10:00,BEACH,77238-39-2,Microcystin,Total,,0.26,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/22/2006 09:10:00,BEACH,77238-39-2,Microcystin,Total,,0.368,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/15/2006 09:00:00,BEACH,77238-39-2,Microcystin,Total,,0.306,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/08/2006 08:30:00,BEACH,77238-39-2,Microcystin,Total,,0.8,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/01/2006 09:30:00,BEACH,77238-39-2,Microcystin,Total,,0.384,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/12/2009 13:30:00,BEACH,77238-39-2,Microcystin,Total,,0.27,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
6,21150001,Lake Anita Beach (Lake Anita State Park),08/17/2009 12:15:00,BEACH,77238-39-2,Microcystin,Total,,0.31,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,CASS,10240003,Lake,
